05677gmbgg5tlvr436,0.0177
1f6f4gmbgsc8wwj946,0.237
0d487gmbgsca26o483,0.237
5a09dgmbgmya9fe926,0.024
9e3acgmbgmylpdzba4,0.0177
b5daegmbgmy1mblb8b,0.0177
a9629gmbgmybgi47e8,0.06
1b992gmbg8wqn8nb5f,0.237
9c748gmbg8w160835,0.2
585d3gmbguq4k3y242,0.094
ba225gmbgxi9li41f4,0.024
cabbcgmbgdvc86oc25,0.0177
1b468gm8w46ciwjdb3,0.064
49fe3gmbgxibg3y64f,0.1
00908gmbgxi8rbl5e7,0.0276
93d61gmbgj6gmwjc24,0.0276
4abadgmbgdvfywj023,0.0177
a38b1gmbgj6xibl179,0.06
6f61egmbgdvb7wj2b3,0.06
d5aa5gmbgg5b4feae2,0.237
65d88gmbgdvoji433a,0.094
473e5gmbgj6oji4fb6,0.237
3002fgmbgj6gmvr945,0.024
0ef3dgmbgj6466o9ae,0.067
6bf39gmbghqoj07cf,0.024
0a4c3gmbgd537blde2,0.04
d84e8gmbg1msy3y7a7,0.024
9905fgmbg1ma58ne12,0.024
466dbgmbg1my98n206,0.0154
01a5agmbghq7v3y5bf,0.237
111f4gmbgd5syvr55f,0.024
b50f7gmbgzw3zbl6a4,0.237
37b08gmbgxiyd6od49,0.094
132bdgmbg1m8ri40f7,0.024
906e3gmbgd5ftvre5d,0.0154
12403gmbg1mcivrf67,0.094
19b13gmbgd5u30fa7,0.237
e2610gmbg468wbl406,0.024
ad3ddgmbg1ma4wjf6f,0.067
5ba86gmbg1meji4148,0.0177
7c254gmbgp2ghvr83c,0.067
a6ee7gmbgtltwvr271,0.067
0faa1gmbg46xovrd9b,0.024
86d06gmbgtla6vr79a,0.048
366f9gmbgejxi6ob6a,0.0154
6d652gmbgtlu38nc45,0.06
39ef5gmbgsyhqwj4ba,0.024
0f5begmbgej9li4832,0.04
d8ed1gmbgc81z0ae9,0.06
28307gmbgc8irdzb8a,0.237
c7e07gmbgx9bgi4d6e,0.0154
b6772gmbg37ghvr362,0.0276
da10agmbg374k6oda7,0.024
c3ae8gmbgx9ik0078,0.024
c2d9bgmbguqejdzf5b,0.237
fc530gmbg37gh8nc3a,0.0276
aa631gmbg379z3y27d,0.064
45a94gmbgbgqevr345,0.067
38559gmbgp2ej6oc7e,0.237
eaceagmbgbgh905bb,0.237
ea5d5gmbgc84pi4f14,0.06
a7222gmbgika18n149,0.067
f4740gmbgrnc8dz021,0.0177
fa36fgmbgrn16i49bc,0.067
4e5e4gmbguoqd6ob14,0.078
691d4gmbgfvghwja58,0.024
fe905gmbguoe28ndfb,0.0177
af1ffgmbgrnbz0989,0.22
88d0agmbg3va2wjde6,0.067
70faagmbg3v4pwj8cb,0.0331
1a52dgmbgfvg6vr324,0.237
dd9e1gmbgibj6vrbfb,0.0177
95ba9gmbgm7y96odfc,0.067
f75d2gmbgfvx9dz2ea,0.22
2fc91gmbgm71zdzaa6,0.06
f9851gmbgm7bgvr1d4,0.067
a3e8fgmbgibktfe7cf,0.094
bcf12gmbgibikwjc95,0.067
745dbgmbgxrk2bl6bf,0.024
c8f60gmbgfya0dzefe,0.067
1f0b7gmbgxre2fe929,0.237
c36ebgmbgktfvdz469,0.0154
43434gmbgm7fybl699,0.06
85283gmbgibscwjcf8,0.237
01dc9gmbgxrslfe8a9,0.237
d48b5gmbgfyscvr356,0.237
a448fgmbgwhfn8n603,0.237
507e9gmbgwha5i484c,0.2
48a54gmbgktej6o5f3,0.0177
c2808gmbg4p7v3yc20,0.024
22b43gmbg4pfv8nb38,0.0177
e3750gmbgoca5dz795,0.0177
66c0bgmbg4pe2fe38b,0.237
7963bgmbgj2a1vr428,0.06
79411gmbg153vdz34f,0.024
97cf5gmbgj2vcfe634,0.0177
9441agmbg156ji4539,0.024
487b5gmbg153zdz0bb,0.024
e4e3egmbg15qevr3c4,0.0276
0481cgmbgocfv6o91a,0.024
54699gmbg15b76o592,0.0177
181f9gmbgxra7i4c4b,0.237
05ae6gmbg9za6vrccb,0.067
4d8cfgmbgocrndz74b,0.031
970ecgmbgwh46dz3d5,0.237
371d4gmbg9zwfwj849,0.04
c8be5gmbgj2a70aa3,0.237
d1342gmbgslp2dzabf,0.024
fb8edgmbgdu17wjb0b,0.024
4301fgmbgdue8dz68b,0.0177
a82a2gmbgdug56o4f4,0.237
fcb26gmbge8kt3yec5,0.078
7dd98gmbgqne8dz2ae,0.024
1e865gmbgc8g6dz47e,0.094
0d2c4gmbgqna8fe6cc,0.0177
5c9ebgmbgsl8ri4d80,0.237
bc341gmrna0xsi4aed,0.024
56f6dgmbgqqgmfef8b,0.024
f95d2gmrna0lp6ob0e,0.024
f968egmbge8a43ya98,0.237
cbd5egmbgqqktwj737,0.0177
b3452gmbgqqb7fe5a0,0.024
a9406gmrna0ft0b99,0.024
c0566gmrna0xrfe5f3,0.0154
86d40gmbgqqlp3y8fb,0.237
daef0gmrna2usfefaf,0.078
66f0dgmrna28rdzdda,0.024
047aagmrna3kt6o9f4,0.0177
38625gmrna3qe8nf30,0.024
70301gmrna3uq0f5f,0.024
0f685gmrna39rfecee,0.0276
727b8gmrna4gxdzcdf,0.067
d0d2fgmrna33vi4625,0.067
25b89gmrna11n8n02e,0.237
0918fgmrna1q50c47,0.237
fa517gmrna2tli4afa,0.094
18ab8gmrna3m7blbda,0.024
a0fe6gmrna452fe670,0.024
c6b76gmrna3a7dz884,0.064
2e989gmrna5yd053c,0.237
404cbgmrna5sy0462,0.024
f9097gmrna23vvr128,0.237
9a391gmrna44p8nd80,0.237
cc664gmrna5qd3yc91,0.024
e1fb5gmrna4xr3ydb5,0.237
8bf09gmrna39li476b,0.237
cf218gmrna65mvr616,0.0154
30b35gmrna4zw6oea0,0.06
a117egmrna5sc024c,0.237
a66c5gmrna6tlwj2cf,0.067
6ea10gmrna7j6dz735,0.024
c9d83gmrna98p8n436,0.067
d3bc8gmrna9sybld61,0.078
e3229gmrna9ik3y538,0.0154
74567gmrn2t3vvrfad,0.0177
de43agmrna03zdz155,0.1
bd2acgmrna78r0206,0.237
819ccgmrn2ta8bl8ba,0.067
b4889gmrngxik3ya2b,0.024
3780agmrn17a4i40bb,0.024
ebecfgmrngxa8dza7a,0.237
be868gmrngxb7vr0e1,0.031
299d7gmrnh9qqfefb6,0.024
89f66gmrngxm7i4c8b,0.024
2ad1agmrnq53vfe4b4,0.0154
38857gmrnq5h96oe34,0.048
5e7bcgmrn176jfe996,0.237
b1423gmrn17g56o658,0.237
2b181gmrnus2t0102,0.067
413fbgmrnusg56oac9,0.0154
bc905gmrnus1nvr1c1,0.067
6f198gmrnq5h93y753,0.237
07dcdgmrnusg5wj038,0.0154
3cac3gmrnxshe0689,0.024
5b3ddgmrnbzxiwj042,0.024
b0b98gmrnbzlpdzae0,0.024
02e8cgmrnfntl3y0af,0.024
7c3eegmrnfnc86o209,0.06
b37f2gmrnbz4pfeebf,0.04
7e21egmrn7v1z3y14a,0.067
20d35gmrn8rqqi410e,0.0177
19e94gmrn7vktvr37f,0.024
64e88gmrnheir0328,0.0177
c29b6gmrnhebgbl3d6,0.024
f1e80gmrn7vgh6o2f2,0.06
8f4e9gmrn7vy9i41ef,0.024
f8d5cgmrnhe16blc94,0.0177
8edf5gmrnheghbl54d,0.024
e7a62gmrnojlpbl422,0.094
3f86egmrn16uswjbba,0.06
1d9d9gmrnojg606e1,0.024
9162cgmrn161nwj77c,0.0177
f5aa1gmrnoj3vi4738,0.237
87670gmrn7vk26o507,0.237
201aegmrncix98n045,0.024
33ce5gmrn16qe6oaf5,0.094
d750dgmrnojd56ob50,0.237
9f75cgmrn52tl8n0a1,0.024
e124fgmrnci52dz4ca,0.0154
69b0dgmrnci9rfe487,0.024
350a3gm37qda13y003,0.064
3bca1gmrn52usvra83,0.0331
258adgmrnciib8nc5c,0.0331
8d5a5gmrnqduqdz56f,0.024
a504bgmrnqdx9dz4d9,0.067
f8d6cgmrncifvdz590,0.237
7984dgmrngmqefe6a1,0.024
59047gmrnqdgx0b62,0.067
3fc0fgmrngmxobl3f8,0.024
8b082gmrnqdxs0c27,0.06
3206bgmrnqd1n049a,0.06
36699gmrnu33vwj103,0.094
12b4agmrnu3fy3yd0e,0.024
55fdcgmrnu3g6bl2de,0.0276
b07fagmrnlp4kfe53c,0.0154
67a04gmrn4k1m3ya38,0.024
ffdb1gmrny9tw6oce4,0.0177
8c050gmrn4k526o914,0.048
fb1d5gmrnu3usvrabc,0.067
556fegmrntwej6o359,0.0177
f4316gmrny9ik0e14,0.065
4b961gmrntwlpbl13c,0.024
2685cgmrntw3v8n656,0.0276
d5d40gmrnwfoj8n346,0.22
fc624gmrnnta6vrbe8,0.0154
8f130gmrnntqd3ye1a,0.0177
233fcgmrn4kejfe610,0.237
2faf4gmrnwfa06o178,0.1
f2efdgmrnntgm8n664,0.024
72e6agmrn4kikvrd6c,0.067
2d122gmrnghqn6ob6d,0.0177
dee28gmrnghqdi41c4,0.067
969a1gmrniroc8nbec,0.024
8fc1bgmrngh4k6o7db,0.237
02aabgmrnghduwjc4e,0.024
98227gmrnb4xrfe18f,0.237
1d987gmrn8pqe8n30a,0.024
7c514gmrn8pxrdzaa4,0.0276
fd1ebgmrn8pc8fe835,0.0154
67bb3gmrnk2b40475,0.078
19491gmrnxohei4f8a,0.024
31bfegmrn8pslvre26,0.067
323f6gmrn7sqewj9bd,0.024
f0112gmrn7sho3y959,0.0154
d089fgmrn7sb4i4ce4,0.024
7566fgmrn7sd5dz164,0.078
d93e2gmrnqem7wj917,0.0177
db384gmrn5mqdwjca8,0.04
e27adgmrn5mydwj15b,0.0177
bf2efgmrn5mhedzf32,0.237
b4632gmrn5mx9vrd3c,0.0154
86b86gmrnqea16odd6,0.237
3b626gmrnydslvr58b,0.0177
2ea52gmrnk29rvr537,0.06
ad3d4gmrn1z7s09fa,0.04
c45b5gmrnydhoi472f,0.06
d2344gmrn1zj2blfc8,0.024
66b0cgmrnyd8p0356,0.237
f2107gmrn6jpmi4057,0.078
dc662gmrnciy9wjaa4,0.34
9d806gmrnyduofeab6,0.237
33376gmrnvcusfe2c6,0.06
48f5bgmrn1zbgwj27d,0.06
42b97gmrn6jib3y7b3,0.067
188f9gmrn9lm76o4f9,0.031
4dd4cgmrnftqnfe82f,0.0177
ffe3agmrn3zk2i43d5,0.067
14f96gmrn3zx9dz2a5,0.024
5f55egmrnb7b73ye82,0.04
02dd0gmrnftb78n329,0.078
3c54bgmrn9lgmfed58,0.237
18948gmrnftsc0e27,0.237
6583agmrn6jvc0f29,0.024
03ce5gmrnftwhi415c,0.094
6a648gmrn3zgxdzc43,0.094
9b7b7gmrnb7gx6ofbe,0.0177
2a3e5gmrnb7zwi45b9,0.067
dddf2gmrnb7sl3y380,0.0177
c2931gmrn3zdvwjc91,0.024
906begmrn3zfy6o470,0.06
a42ebgmrne2a68n625,0.0276
5974bgmrn1n8rdz090,0.024
a9faegmrnhoikfe02e,0.078
e95f3gmrn1nvc016d,0.0276
c57dcgmrn1nwfbl31a,0.04
ed569gmrn9r15vr382,0.067
74299gmrn1n4p6oa3c,0.06
6dd32gmrnho9rvrc51,0.04
e9dcdgmrn9rb4wj51c,0.024
93c5dgmrng53zwjfab,0.1466
ef79dgmrn3zrnblfeb,0.237
2c3d0gmrnhoqe6o0a5,0.048
8cab4gmrn1n9z6o06e,0.094
3b318gmrn8wzwvra2e,0.067
1f406gmrng5ghwjf4e,0.048
eb2b6gmrnsccidz2b2,0.078
a9edfgmrnscfn3y7d6,0.0276
00097gmrnmyh90763,0.031
21515gmrnsc4p6oac4,0.067
530f9gmrn8wxsbl1d9,0.06
d0188gmrnmyqn6oa1c,0.0276
a3c39gmrnuqa46oc9d,0.06
4f3ebgmrnuquo8n804,0.237
e1f46gmrnuqc8wj880,0.237
3acf2gmrndvgmblade,0.078
28ea0gmrnuqzwblcd9,0.237
6f806gmrnuqqn0745,0.024
92380gmrnmyx98n27d,0.1
7d3d3gmrnscojbl149,0.06
86b58gmrndv37wj8f0,0.06
3c916gmrnj6c80bbc,0.067
8b277gmrnzw8r3yd06,0.024
113eagmrndvj28n939,0.024
35809gmrnzwhqdz380,0.0331
71643gmrnzwoj6oac5,0.024
b3389gmrnhqbg8n27f,0.024
3fa94gmrnd5a9i4cbb,0.34
29001gmrndvb7fe81c,0.237
52646gmrnd53vfef81,0.024
15fb7gmrn1mgxdzdfe,0.0154
890c0gmrnd5y9wjdc1,0.067
23b93gmrnd5g58nd0e,0.024
b8227gmrnd5qevr779,0.024
bf608gmrnd57vi4d78,0.237
6e2bagmrn46bgbl955,0.0154
1d921gmrnd516i4b19,0.024
1778dgmrnp2a93yacc,0.024
e9cfdgmrn464pbled8,0.067
8c230gmrnc8xodz2b9,0.024
41cb6gmrntlgxvr9c1,0.024
45727gmrntle2bled1,0.024
8991agmrntlir8naf2,0.024
36af8gmrnejwfwja79,0.0144
870e0gmrnejft3y7ee,0.024
f5ab0gmrnsyftbl3a3,0.024
4c773gmrnx9528n8b1,0.0331
d62c3gmrn37x9fe3fe,0.2
2c0e1gmrnx9ibdz278,0.094
9c71dgmrnx94pi4a69,0.024
37cbbgmrnx9whfecd1,0.0154
cf236gmrn374pbla84,0.237
7e867gmrnbgntfe791,0.0144
f7b6dgmrn37vcvr46a,0.237
fa871gmrnx9m73y9c8,0.06
1b3e5gmrnikoc8n6d8,0.024
5410bgmrnrnntwjbe9,0.067
59223gmrnikydbld3e,0.0276
a7c94gmrniknt8ne2f,0.078
5712egmrnikg5dzdbe,0.024
b9e02gmrnuo6jwj7f0,0.024
23049gmrnikk2vrafe,0.0154
e0ecfgmrnuo8wvr062,0.025
8bca4gmrnuoxi6ofc7,0.024
d4ea7gmrn3vftvre88,0.067
5ca81gmrn3vq5vr710,0.024
77514gmrnikoj8nb2a,0.064
9011dgmrn3715017e,0.237
fcc58gmrn3vm7bla0a,0.0177
71118gmrn3v8r6odc7,0.237
2c6b9gmrniba6vrd62,0.04
0309bgmrnfydv8n248,0.0177
f9ca5gmg5g67sblbc2,0.237
9367agmrnwhbz3yd42,0.0276
a77c0gmrnfy3vfe19c,0.024
4c8a8gmrnktuswj4a5,0.237
cecf3gmrnfykt6o584,0.237
8abb4gmrn4phe0e1b,0.06
5b0d3gmrnfyp2vre27,0.22
969ebgmrnfyc8bl965,0.06
b73fagmrn4p7v8neb9,0.06
847d4gmrnocbzvr41c,0.024
a1514gmrnfy2t6oee7,0.237
76732gmrnocb4vr941,0.024
6b23dgmrnoczw8n97e,0.22
8568agmrn15a80f35,0.067
37c70gmrn15tl8n8f5,0.0276
a79c1164k6ja28na67,0.0177
36e9cgmrn15xiwjcb9,0.0154
ef16bgmrn15dvvr923,0.06
db40agmrn9z9ri4b85,0.024
7e79agmrnslxrdz37a,0.024
661ecgmrnduibvra8f,0.0276
ce58dgmrndu3vdz04b,0.024
daa78gmrnduqq8n356,0.067
d44e5gmrng6uo0f8f,0.024
22e01gmrne8ktfeb70,0.024
e6887gmrne8xii4513,0.067
a5e96gmrnqnq53ye3f,0.0276
9541egmrnsl8w0603,0.06
20dacgmrnqqk23y112,0.06
eac1cgmika0nt01cb,0.0276
10facgmika0p2bl268,0.067
f7a8agmika2xsvr4dc,0.024
2f968gmika1u3wj1e2,0.0144
9a44agmika2he6o48b,0.024
d5812gmika1ft3yb6e,0.024
8bcd1gmika0bzi4cd2,0.067
3810agmika24kbl91b,0.06
af8d8gmika4x9i4b4c,0.024
fb8c6gmika1scfe4ba,0.237
6fde4gmika5a78n2bb,0.048
3a91fgmika4ci00ea,0.0177
95ab0gmika5y9fe7db,0.067
2edf5gmika49r6oa29,0.0276
91bcdgmika1bzfe4de,0.237
b0600gmika6xidzead,0.067
6d7f8gmika6x93y8ab,0.0177
7a739gmika6bzdz73e,0.0177
574b8gmika6a3vr6b9,0.024
bf22cgmrnqq4pfe0f9,0.237
c8048gmika6d5i4563,0.06
4c033gmika6a66od9e,0.237
a2f98gmika46ji4218,0.237
f53a4gmika7m76oe7f,0.024
b6a3fgmika9b40c92,0.024
0a5a2gmika9tw0c56,0.0154
8359agmika8rnvr807,0.237
999begmika9a9dz7ed,0.024
14ee9gmika3x93ya17,0.1
443abgmika8hofe9a6,0.0154
75209gmik2txibl266,0.0154
ec67egmika9fn3y67e,0.06
fe736gmik2tftbl704,0.024
33829gmik2tj6fe0ed,0.067
eb0d5gmik2tu3fe6f9,0.0177
bbb1dgmika952wj0c5,0.0276
45fc8gmikgxrnvreaa,0.067
be5b3gmik17xsfe821,0.0177
5cf28gmikh96j0b5c,0.024
ac2a2gmik17he6odcc,0.06
f2af6gmikh9ftfe428,0.024
7acb3gmikh9m73y253,0.024
7251agmikh93zi4965,0.0144
f0c7bgmik17ejbl5c4,0.04
b2b02gmikh98p8nbc5,0.024
bc850gmikq5ft8n802,0.0276
11c41gmikh9uqbl460,0.0154
25a78gmikq5ikbl421,0.024
f0d73gmikh915vr78a,0.024
29f23gmikh9uqdz1e4,0.048
c6e6fgmikusgh0f73,0.0276
2dea5gmikh9qdbl816,0.237
d48b7gmikpmft6o398,0.024
00bbfgmikpm1ndzcee,0.0276
c0caagmikq5p2wj73b,0.06
7a2abgmikpm9rwjf34,0.067
800e7gmikxsbg8n25b,0.024
2a4a5gmikfnghdz496,0.078
20c35gmikusxs6o6d0,0.048
630c9gmikfnydvr7c5,0.0177
4b93agmikxsu3dze67,0.024
71db9gmikfna83y5f8,0.024
48980gmikfnuswja9d,0.0177
f5b7agmikfnxidz589,0.0276
21a13gmikfn52vrb65,0.1466
342e6gmikusa76obb2,0.094
19740gmikxsg6wj788,0.078
46ecfgmikxs4p3y037,0.0154
bdf2fgmikbzk20448,0.237
b19f9gmik7vj6wjee1,0.024
8226egmik8rxidz819,0.0177
dd542gmikuszw01b0,0.094
835dagmik7va6vref2,0.0276
5f5edgmikbzus3y171,0.04
ccde9gmik8re8bl66b,0.06
af453gmik8rbgi4645,0.094
1dbb0gmikojhedz077,0.024
9b5b8gmikojgh0ee9,0.024
d3dfbgmik52pmvrd23,0.024
5c471gmikhedubl7d2,0.237
8102agmik523v0a67,0.024
10cc2gmik16b78n020,0.06
636a1gmik52rnvr760,0.067
b2f57gmikqdghi4552,0.024
4bb4egmikqdkt3y216,0.0177
b5c46gmikgma2vr34f,0.024
94b85gmikcie8i4ebf,0.06
72052gmikgmmy6o5aa,0.0331
28530gmikgmusfeca3,0.0144
e9930gmiklpp23y008,0.0276
8750dgmikqdlp3yb8a,0.067
4f023gmiku3h96o6ee,0.0276
6e715gmiku34kdz9b9,0.0276
8f627gmiky9163y134,0.067
77690gmiky91nwj519,0.024
ed41egmiklpuqdz4cc,0.06
9d32dgmiky9ejbl694,0.0154
376degmiky9g66o37d,0.064
d432agmiky9yd3y5d6,0.024
a4dd5gmik4ka4wj9aa,0.024
99026gmiky9qqfe536,0.06
8fb79gmiktwxs8n177,0.0154
b9641gmiktwyd3y00d,0.0276
c0501gmikntfydz7b8,0.024
96db4gmik4kxr6o4e4,0.0952
400b8gmik4ksl6odd1,0.0154
e5177gmikwfej0c09,0.048
962dfgmikntvc8n1da,0.067
0360cgmikb4a18nebd,0.058
62781gmikb4g5blc92,0.0154
ba2b7gmikntgh3yc76,0.1466
e6ba6gmikntho00fb,0.0154
78210gmikntu3i4a1c,0.0145
dbf61gmikghxr6o05b,0.024
23489gmikir9z8n951,0.0276
fa20egmikghg5vr325,0.067
4f21bgmik8p1mdz142,0.024
59789gmik8pwhi4224,0.067
72021gmikxo526o37d,0.024
7b89egmikxo52bl962,0.067
ca534gmikxous3yd1d,0.067
16ef2gmikk2uo3yd7a,0.078
9b9fagmikk2twvrc3a,0.0144
c9cd9gmik7s3z0442,0.024
26f5egmikgh4pdzfbe,0.237
512b7gmik8px9bl3d5,0.237
27f43gmik5mg66o9dd,0.0276
c4178gmikydibvraa2,0.0276
37989gmikvca8wje40,0.024
f3d86gmikqex93y725,0.06
5c6e7gmik1zydvr521,0.237
ffd32gmikvc1z0bec,0.067
b4c08gmik1zscfe4fe,0.0276
778aagm8wa5sc6o9c0,0.024
36692gmik6juoi48d5,0.0177
a44begmikvcntwj06a,0.067
f8a1egmik9lg50913,0.0276
f1c60gmikftqdwj167,0.237
ef200gmikfta2bl866,0.06
f103agmikft4kwjc8a,0.0276
43330gmik9loj8n321,0.024
9d6c1gmikftbgvr150,0.024
9139fgmik1zkt8n87a,0.237
f295egmikftgxdz6ca,0.048
6b5c9gmikft7vfe1f1,0.067
6c6f4gmik6je88n222,0.067
88b2egmik3z8wbl6cc,0.06
5ed65gmik3zm7i4f4b,0.0144
a22c4gmikftusblb29,0.06
3c6e6gmik1n9li4bfe,0.024
2a1degmikb7xsi4114,0.048
8c590gmikb7pmfe95f,0.024
1345bgmike2xsdz6b4,0.0276
0c2b0gmik1nikdzcb1,0.0154
cd28egmike2wfvr6cb,0.067
f1281gmik3zc88n182,0.237
0c6a8gmikhoib6oefb,0.024
84df9gmik9rftdzb58,0.067
f4136gmikhodu6od05,0.067
6dd7cgmike2qdvr0cc,0.237
24797gmikhog63yc0a,0.024
26c97gmik1na88n0d3,0.237
074e7gmik9ra56o743,0.024
93cf0gmik8w9rfe621,0.0331
9247bgmik8wxovr2aa,0.0177
2a717gmikg5bzwj2a1,0.0154
b999agmrnu37vi411f,0.024
52fcagmikg515dz75e,0.024
5eaa8gmikmy6jdzbcc,0.024
54770gmik9ra36o82e,0.237
7a3d9gmikscg6i41cc,0.0276
64a9agmikuqqn0d7d,0.024
20757gmikmya40fbd,0.0144
8c4e7gmikmygh3y137,0.024
cc7d3gmikxi2tblfbc,0.024
a98e8gmikxig6i4df4,0.0177
5263bgmikdvhq01ec,0.0276
0d3fcgmikuqqe3yd68,0.06
6b31bgmikdv4kdz391,0.0276
6db0dgmikdve2bl81e,0.0276
56d3dgmikj68w3y2b4,0.024
86316gmikuqhe3y8be,0.024
3aa99gmikmym7bl56c,0.058
3b664gmikdvj2dzd82,0.06
d5eecgmikzwb73y6e4,0.237
